# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-10-17T11:38:40.824Z
#
# Location: GEO -22.7N 315.0E, URSI-Code CAJ2M CACHOEIRA PAULISTA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2019-01-01T00:00:00.000Z - 2019-12-29T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of CAJ2M data provider
#
#Time                     CS   foF2 QD
2019-01-19T12:50:00.000Z 100  5.253 //
2019-01-19T13:00:00.000Z 100  5.153 //
2019-01-19T13:10:00.000Z 100  4.951 //
2019-01-19T13:20:00.000Z  45  5.200 //
2019-01-19T13:30:00.000Z  70  5.100 //
2019-01-19T14:00:00.000Z 100  5.450 //
2019-01-19T14:10:00.000Z  70  5.550 //
2019-01-19T14:20:00.000Z 100  5.700 //
2019-01-19T14:40:00.000Z  45  6.000 //
2019-01-19T15:10:00.000Z  45  5.850 //
2019-01-19T15:40:00.000Z  95  7.300 //
2019-01-19T15:50:00.000Z  95  7.550 //
2019-01-19T16:00:00.000Z 100  7.700 //
2019-01-19T16:10:00.000Z 100  7.850 //
2019-01-19T16:20:00.000Z 100  8.025 //
2019-01-19T16:30:00.000Z 100  8.100 //
2019-01-19T16:40:00.000Z 100  8.100 //
2019-01-19T16:50:00.000Z 100  8.100 //
2019-01-19T17:00:00.000Z 100  8.200 //
2019-01-19T17:10:00.000Z 100  8.163 //
2019-01-19T17:20:00.000Z 100  8.275 //
2019-01-19T17:30:00.000Z   0  8.250 //
2019-01-19T17:40:00.000Z 100  8.400 //
2019-01-19T17:50:00.000Z  95  8.500 //
2019-01-19T18:00:00.000Z 100  8.550 //
2019-01-19T18:10:00.000Z  95  8.625 //
2019-01-19T18:20:00.000Z 100  8.875 //
2019-01-19T18:30:00.000Z 100  9.050 //
2019-01-19T18:40:00.000Z  95  9.150 //
2019-01-19T18:50:00.000Z  95  9.250 //
2019-01-19T19:00:00.000Z  95  9.025 //
2019-01-19T19:10:00.000Z  95  9.100 //
2019-01-19T19:20:00.000Z  95  9.075 //
2019-01-19T19:30:00.000Z  95  9.175 //
2019-01-19T19:40:00.000Z  95  9.075 //
2019-01-19T19:50:00.000Z  95  9.125 //
2019-01-19T20:00:00.000Z  80  9.125 //
2019-01-19T20:10:00.000Z  95  8.975 //
2019-01-19T20:20:00.000Z  90  8.825 //
2019-01-19T20:30:00.000Z  60  8.875 //
2019-01-19T20:40:00.000Z   0  8.750 //
2019-01-19T20:50:00.000Z  70  8.451 //
2019-01-19T21:00:00.000Z  70  8.175 //
2019-01-19T21:10:00.000Z  80  8.025 //
2019-01-19T21:20:00.000Z  80  7.175 //
2019-01-19T21:30:00.000Z  80  6.450 //
2019-01-19T21:40:00.000Z  65  6.100 //
2019-01-19T21:50:00.000Z  80  5.550 //
2019-01-19T22:00:00.000Z  95  5.200 //
2019-01-19T22:10:00.000Z  75  5.150 //
2019-01-19T22:20:00.000Z  80  5.200 //
2019-01-19T22:30:00.000Z  95  5.300 //
2019-01-19T22:40:00.000Z  80  5.300 //
2019-01-19T22:50:00.000Z  80  5.200 //
2019-01-19T23:00:00.000Z  80  5.250 //
2019-01-19T23:10:00.000Z  80  4.950 //
2019-01-19T23:20:00.000Z  95  4.450 //
2019-01-19T23:30:00.000Z  80  3.900 //
2019-01-19T23:40:00.000Z  80  3.550 //
2019-01-19T23:50:00.000Z  80  3.050 //
2019-01-20T00:00:00.000Z 100  3.000 //
2019-01-20T00:10:00.000Z  95  2.750 //
2019-01-20T00:20:00.000Z  95  2.750 //
2019-01-20T00:30:00.000Z  80  2.750 //
2019-01-20T00:40:00.000Z 100  2.700 //
2019-01-20T00:50:00.000Z  90  2.600 //
2019-01-20T01:00:00.000Z 100  2.600 //
2019-01-20T01:10:00.000Z  75  2.600 //
2019-01-20T01:20:00.000Z  25  2.500 //
2019-01-20T01:30:00.000Z 100  2.500 //
2019-01-20T01:40:00.000Z  95  2.500 //
2019-01-20T01:50:00.000Z 100  2.550 //
2019-01-20T02:00:00.000Z  75  2.400 //
2019-01-20T02:10:00.000Z  75  2.350 //
2019-01-20T02:20:00.000Z  65  2.250 //
2019-01-20T02:30:00.000Z  80  2.350 //
2019-01-20T02:40:00.000Z  80  2.450 //
2019-01-20T02:50:00.000Z  25  2.350 //
2019-01-20T03:00:00.000Z  25  2.100 //
2019-01-20T03:10:00.000Z  70  2.300 //
2019-01-20T03:20:00.000Z  75  2.300 //
2019-01-20T03:40:00.000Z  45  2.300 //
2019-01-20T03:50:00.000Z  75  2.350 //
2019-01-20T04:10:00.000Z  25  2.350 //
2019-01-20T04:20:00.000Z  65  2.300 //
2019-01-20T04:30:00.000Z  75  2.400 //
2019-01-20T04:40:00.000Z  55  2.450 //
2019-01-20T05:40:00.000Z   0  3.800 //
2019-01-20T06:00:00.000Z  40  2.600 //
2019-01-20T06:50:00.000Z  60  2.450 //
2019-01-20T07:00:00.000Z  70  2.500 //
2019-01-20T07:10:00.000Z  50  2.550 //
2019-01-20T07:20:00.000Z  70  2.300 //
2019-01-20T07:30:00.000Z  90  2.150 //
2019-01-20T07:40:00.000Z   0  2.000 //
2019-01-20T07:50:00.000Z  70  2.000 //
2019-01-20T08:10:00.000Z  80  2.250 //
2019-01-20T08:20:00.000Z  80  2.450 //
2019-01-20T08:30:00.000Z  80  3.000 //
2019-01-20T08:40:00.000Z  80  3.350 //
2019-01-20T08:50:00.000Z  80  3.600 //
2019-01-20T09:00:00.000Z  75  3.750 //
2019-01-20T09:10:00.000Z  95  3.750 //
2019-01-20T09:20:00.000Z   0  3.750 //
2019-01-20T09:30:00.000Z  95  3.825 //
2019-01-20T09:40:00.000Z 100  4.025 //
2019-01-20T09:50:00.000Z  95  4.100 //
2019-01-20T10:00:00.000Z   0  4.150 //
2019-01-20T10:10:00.000Z  90  4.075 //
2019-01-20T10:20:00.000Z  90  4.050 //
2019-01-20T10:30:00.000Z  90  4.075 //
2019-01-20T10:40:00.000Z  50  4.175 //
2019-01-20T10:50:00.000Z  65  4.250 //
2019-01-20T11:00:00.000Z  65  4.400 //
2019-01-20T11:10:00.000Z  95  4.475 //
2019-01-20T11:20:00.000Z  65  4.603 //
2019-01-20T11:30:00.000Z  50  4.701 //
2019-01-20T11:40:00.000Z  50  4.106 //
2019-01-20T11:50:00.000Z  95  4.825 //
2019-01-20T12:00:00.000Z 100  4.825 //
2019-01-20T12:10:00.000Z 100  4.950 //
2019-01-20T12:20:00.000Z 100  4.950 //
2019-01-20T12:30:00.000Z 100  4.600 //
2019-01-20T12:40:00.000Z  95  4.225 //
2019-01-20T12:50:00.000Z  70  4.725 //
2019-01-20T13:00:00.000Z 100  4.775 //
2019-01-20T13:10:00.000Z 100  4.850 //
2019-01-20T13:20:00.000Z 100  5.025 //
2019-01-20T13:30:00.000Z 100  5.150 //
2019-01-20T13:40:00.000Z  70  5.375 //
2019-01-20T13:50:00.000Z 100  5.550 //
2019-01-20T14:00:00.000Z 100  5.700 //
2019-01-20T14:10:00.000Z 100  6.075 //
2019-01-20T14:20:00.000Z 100  6.325 //
2019-01-20T14:30:00.000Z 100  6.550 //
2019-01-20T14:40:00.000Z 100  6.775 //
2019-01-20T14:50:00.000Z 100  6.925 //
2019-01-20T15:00:00.000Z  90  6.275 //
2019-01-20T15:10:00.000Z 100  7.275 //
2019-01-20T15:20:00.000Z 100  7.400 //
2019-01-20T15:30:00.000Z 100  7.575 //
2019-01-20T15:40:00.000Z 100  7.750 //
2019-01-20T15:50:00.000Z 100  7.950 //
2019-01-20T16:00:00.000Z  95  8.200 //
2019-01-20T16:10:00.000Z 100  8.425 //
2019-01-20T16:20:00.000Z 100  8.675 //
2019-01-20T16:30:00.000Z 100  8.800 //
2019-01-20T16:40:00.000Z 100  8.800 //
2019-01-20T16:50:00.000Z 100  8.925 //
2019-01-20T17:00:00.000Z 100  8.750 //
2019-01-20T17:10:00.000Z  95  8.625 //
2019-01-20T17:20:00.000Z 100  8.500 //
2019-01-20T17:30:00.000Z 100  8.300 //
2019-01-20T17:40:00.000Z 100  8.100 //
2019-01-20T17:50:00.000Z 100  7.850 //
2019-01-20T18:00:00.000Z  95  7.725 //
2019-01-20T18:10:00.000Z 100  7.450 //
2019-01-20T18:20:00.000Z  95  7.250 //
2019-01-20T18:30:00.000Z  95  7.275 //
2019-01-20T18:40:00.000Z  95  6.875 //
2019-01-20T18:50:00.000Z  95  6.925 //
2019-01-20T19:00:00.000Z   0  6.900 //
2019-01-20T19:10:00.000Z  90  6.925 //
2019-01-20T19:20:00.000Z  95  6.925 //
2019-01-20T19:30:00.000Z  95  6.850 //
2019-01-20T19:40:00.000Z  70  6.750 //
2019-01-20T20:00:00.000Z  95  6.675 //
2019-01-20T20:10:00.000Z   0  6.700 //
2019-01-20T20:20:00.000Z  90  6.725 //
2019-01-20T20:30:00.000Z  90  6.825 //
2019-01-20T20:40:00.000Z  95  6.825 //
2019-01-20T20:50:00.000Z  95  6.725 //
2019-01-20T21:00:00.000Z  95  6.750 //
2019-01-20T21:10:00.000Z  90  6.675 //
2019-01-20T21:20:00.000Z  80  6.625 //
2019-01-20T21:30:00.000Z  80  6.700 //
2019-01-20T21:40:00.000Z  80  6.650 //
2019-01-20T21:50:00.000Z  80  6.750 //
2019-01-20T22:00:00.000Z  80  6.650 //
2019-01-20T22:10:00.000Z  80  6.750 //
2019-01-20T22:20:00.000Z  80  6.750 //
2019-01-20T22:30:00.000Z  80  6.950 //
2019-01-20T22:40:00.000Z  60  6.900 //
2019-01-20T22:50:00.000Z  80  6.250 //
2019-01-20T23:00:00.000Z  80  6.250 //
2019-01-20T23:10:00.000Z  80  5.950 //
2019-01-20T23:20:00.000Z  80  5.800 //
2019-01-20T23:30:00.000Z  80  5.750 //
2019-01-20T23:40:00.000Z  80  5.650 //
2019-01-20T23:50:00.000Z  80  5.400 //
2019-01-21T00:00:00.000Z  80  5.150 //
2019-01-21T00:10:00.000Z  80  5.100 //
2019-01-21T00:20:00.000Z  80  5.200 //
2019-01-21T00:30:00.000Z  80  5.300 //
2019-01-21T00:40:00.000Z  80  5.250 //
2019-01-21T00:50:00.000Z 100  5.250 //
2019-01-21T01:00:00.000Z  80  5.350 //
2019-01-21T01:10:00.000Z  95  5.000 //
2019-01-21T01:20:00.000Z  60  4.750 //
2019-01-21T01:30:00.000Z  80  4.450 //
2019-01-21T01:40:00.000Z  70  4.150 //
2019-01-21T01:50:00.000Z  70  4.150 //
2019-01-21T02:00:00.000Z  70  3.950 //
2019-01-21T02:10:00.000Z  45  3.600 //
2019-01-21T02:20:00.000Z  15  3.300 //
2019-01-21T02:30:00.000Z  60  3.400 //
2019-01-21T02:40:00.000Z  70  3.550 //
2019-01-21T02:50:00.000Z  70  3.400 //
2019-01-21T03:00:00.000Z  70  3.450 //
2019-01-21T03:10:00.000Z  60  3.500 //
2019-01-21T03:20:00.000Z  70  3.450 //
2019-01-21T03:30:00.000Z  70  3.450 //
2019-01-21T03:40:00.000Z  70  3.300 //
2019-01-21T03:50:00.000Z  70  3.100 //
2019-01-21T04:00:00.000Z  70  2.950 //
2019-01-21T04:10:00.000Z  70  2.850 //
2019-01-21T04:20:00.000Z  70  2.800 //
2019-01-21T04:30:00.000Z  70  2.850 //
2019-01-21T04:40:00.000Z  70  2.850 //
2019-01-21T04:50:00.000Z  70  2.850 //
2019-01-21T05:00:00.000Z  70  2.900 //
2019-01-21T05:10:00.000Z  70  2.700 //
2019-01-21T05:20:00.000Z  70  2.750 //
2019-01-21T05:30:00.000Z  60  2.650 //
2019-01-21T05:40:00.000Z  70  2.650 //
2019-01-21T05:50:00.000Z  80  2.650 //
2019-01-21T06:00:00.000Z  70  2.650 //
2019-01-21T06:10:00.000Z  80  2.700 //
2019-01-21T06:20:00.000Z  70  2.600 //
2019-01-21T06:30:00.000Z  80  2.600 //
2019-01-21T06:40:00.000Z  80  2.700 //
2019-01-21T06:50:00.000Z  80  2.700 //
2019-01-21T07:00:00.000Z  80  2.700 //
2019-01-21T07:10:00.000Z  80  2.550 //
2019-01-21T07:20:00.000Z  80  2.500 //
2019-01-21T07:30:00.000Z  80  2.450 //
2019-01-21T07:40:00.000Z  80  2.300 //
2019-01-21T07:50:00.000Z  80  2.250 //
2019-01-21T08:00:00.000Z  65  2.200 //
2019-01-21T08:10:00.000Z  80  2.400 //
2019-01-21T08:20:00.000Z 100  2.700 //
2019-01-21T08:30:00.000Z  80  3.000 //
2019-01-21T08:40:00.000Z  80  3.300 //
2019-01-21T08:50:00.000Z  80  3.400 //
2019-01-21T09:00:00.000Z  80  3.600 //
2019-01-21T09:10:00.000Z 100  3.900 //
2019-01-21T09:20:00.000Z  80  4.050 //
2019-01-21T09:30:00.000Z  80  4.100 //
2019-01-21T09:40:00.000Z  80  4.150 //
2019-01-21T09:50:00.000Z 100  4.050 //
2019-01-21T10:00:00.000Z  90  4.150 //
2019-01-21T10:10:00.000Z 100  4.050 //
2019-01-21T10:20:00.000Z  65  4.100 //
2019-01-21T10:30:00.000Z  95  3.850 //
2019-01-21T10:50:00.000Z  65  4.275 //
2019-01-21T11:00:00.000Z  70  4.275 //
2019-01-21T11:20:00.000Z 100  4.450 //
2019-01-21T11:40:00.000Z  50  4.800 //
2019-01-21T11:50:00.000Z 100  4.900 //
2019-01-21T12:00:00.000Z 100  4.850 //
2019-01-21T12:10:00.000Z  95  4.950 //
2019-01-21T12:20:00.000Z 100  5.000 //
2019-01-21T12:40:00.000Z 100  5.225 //
2019-01-21T12:50:00.000Z 100  5.425 //
2019-01-21T13:00:00.000Z 100  5.675 //
2019-01-21T13:10:00.000Z 100  5.875 //
2019-01-21T13:20:00.000Z 100  6.075 //
2019-01-21T13:30:00.000Z 100  6.325 //
2019-01-21T13:40:00.000Z 100  6.450 //
2019-01-21T13:50:00.000Z 100  6.575 //
2019-01-21T14:00:00.000Z 100  6.775 //
2019-01-21T14:10:00.000Z  95  6.950 //
2019-01-21T14:20:00.000Z 100  6.975 //
2019-01-21T14:30:00.000Z 100  7.050 //
2019-01-21T14:40:00.000Z 100  7.300 //
2019-01-21T14:50:00.000Z 100  7.475 //
2019-01-21T15:00:00.000Z 100  7.675 //
2019-01-21T15:10:00.000Z 100  7.675 //
2019-01-21T15:20:00.000Z 100  7.875 //
2019-01-21T15:30:00.000Z 100  7.950 //
2019-01-21T15:40:00.000Z 100  8.125 //
2019-01-21T15:50:00.000Z 100  8.225 //
2019-01-21T16:00:00.000Z 100  8.425 //
2019-01-21T16:10:00.000Z 100  8.625 //
2019-01-21T16:20:00.000Z 100  8.750 //
2019-01-21T16:30:00.000Z 100  8.975 //
2019-01-21T16:40:00.000Z 100  8.950 //
2019-01-21T16:50:00.000Z 100  8.950 //
2019-01-21T17:00:00.000Z 100  8.900 //
2019-01-21T17:10:00.000Z 100  8.800 //
2019-01-21T17:20:00.000Z 100  8.750 //
2019-01-21T17:30:00.000Z  95  8.750 //
2019-01-25T20:50:00.000Z  85  7.025 //
2019-01-25T21:00:00.000Z  95  7.125 //
2019-01-25T21:10:00.000Z  95  7.275 //
2019-01-25T21:20:00.000Z  95  6.800 //
2019-01-25T21:30:00.000Z  95  6.500 //
2019-01-25T21:40:00.000Z  95  6.150 //
2019-01-25T21:50:00.000Z   0  5.500 //
2019-01-25T22:00:00.000Z  80  5.350 //
2019-01-25T22:10:00.000Z 100  5.100 //
2019-01-25T22:20:00.000Z  95  4.650 //
2019-01-25T22:30:00.000Z  95  4.200 //
2019-01-25T22:40:00.000Z  90  3.950 //
2019-01-25T22:50:00.000Z  95  4.000 //
2019-01-25T23:00:00.000Z  80  3.800 //
2019-01-25T23:10:00.000Z  90  3.700 //
2019-01-25T23:20:00.000Z  80  3.550 //
2019-01-25T23:30:00.000Z  95  3.350 //
2019-01-25T23:40:00.000Z 100  3.100 //
2019-01-25T23:50:00.000Z 100  2.900 //
2019-01-26T00:00:00.000Z 100  2.950 //
2019-01-26T00:10:00.000Z 100  2.850 //
2019-01-26T00:20:00.000Z 100  2.850 //
2019-01-26T00:30:00.000Z  75  2.850 //
2019-01-26T00:40:00.000Z 100  2.850 //
2019-01-26T00:50:00.000Z 100  2.850 //
2019-01-26T01:00:00.000Z 100  2.850 //
2019-01-26T01:10:00.000Z 100  2.850 //
2019-01-26T01:20:00.000Z 100  2.850 //
2019-01-26T01:30:00.000Z 100  2.800 //
2019-01-26T01:40:00.000Z  80  2.800 //
2019-01-26T01:50:00.000Z  80  2.650 //
2019-01-26T02:00:00.000Z  80  2.750 //
2019-01-26T02:10:00.000Z  80  2.800 //
2019-01-26T02:30:00.000Z  70  2.800 //
2019-01-26T02:50:00.000Z  80  2.700 //
2019-01-26T03:00:00.000Z  80  2.650 //
2019-01-26T03:10:00.000Z 100  2.750 //
2019-01-26T03:20:00.000Z  80  2.700 //
2019-01-26T03:30:00.000Z  80  2.700 //
2019-01-26T03:40:00.000Z  95  2.700 //
2019-01-26T03:50:00.000Z  80  2.750 //
2019-01-26T04:00:00.000Z  80  2.750 //
2019-01-26T04:10:00.000Z  80  2.800 //
2019-01-26T04:20:00.000Z  70  2.900 //
2019-01-26T04:30:00.000Z  70  2.950 //
2019-01-26T04:40:00.000Z  70  2.900 //
2019-01-26T04:50:00.000Z  75  2.900 //
2019-01-26T05:00:00.000Z  80  2.800 //
2019-01-26T05:10:00.000Z  70  2.850 //
2019-01-26T05:20:00.000Z  65  2.850 //
2019-01-26T05:30:00.000Z  70  2.750 //
2019-01-26T05:40:00.000Z  65  1.950 //
2019-01-26T05:50:00.000Z  60  2.600 //
2019-01-26T06:00:00.000Z  70  2.600 //
2019-01-26T06:10:00.000Z  75  2.550 //
2019-01-26T06:20:00.000Z  80  2.600 //
2019-01-26T06:30:00.000Z  70  2.650 //
2019-01-26T06:40:00.000Z  70  2.700 //
2019-01-26T06:50:00.000Z  75  2.600 //
2019-01-26T07:00:00.000Z  80  2.600 //
2019-01-26T07:10:00.000Z  90  2.450 //
2019-01-26T07:20:00.000Z  60  2.350 //
2019-01-26T07:30:00.000Z  40  2.300 //
2019-01-26T08:00:00.000Z  60  2.850 //
2019-01-26T08:30:00.000Z  70  2.950 //
2019-01-26T08:40:00.000Z  75  3.350 //
2019-01-26T08:50:00.000Z  75  3.550 //
2019-01-26T09:00:00.000Z  80  3.650 //
2019-01-26T09:10:00.000Z  80  3.857 //
2019-01-26T09:20:00.000Z   0  4.000 //
2019-01-26T09:30:00.000Z   0  3.800 //
2019-01-26T09:40:00.000Z  95  4.000 //
2019-01-26T09:50:00.000Z  80  4.250 //
2019-01-26T10:00:00.000Z 100  4.375 //
2019-01-26T10:10:00.000Z   0  4.450 //
2019-01-26T10:20:00.000Z  90  4.613 //
2019-01-26T10:30:00.000Z  90  4.725 //
2019-01-26T10:40:00.000Z 100  4.600 //
2019-01-26T10:50:00.000Z  85  4.525 //
2019-01-26T11:00:00.000Z  65  4.300 //
2019-01-26T11:10:00.000Z  70  4.175 //
2019-01-26T11:20:00.000Z  95  4.175 //
2019-01-26T11:30:00.000Z 100  4.125 //
2019-01-26T11:40:00.000Z 100  4.075 //
2019-01-26T11:50:00.000Z  95  4.113 //
2019-01-26T12:10:00.000Z  70  4.575 //
2019-01-26T12:20:00.000Z  95  4.200 //
2019-01-26T12:30:00.000Z  70  4.500 //
2019-01-26T12:40:00.000Z 100  4.200 //
2019-01-26T12:50:00.000Z  95  4.200 //
2019-01-26T13:00:00.000Z  70  4.700 //
2019-01-26T13:10:00.000Z  40  3.875 //
2019-01-26T13:40:00.000Z  70  5.100 //
2019-01-26T13:50:00.000Z 100  5.300 //
2019-01-26T14:00:00.000Z 100  5.650 //
2019-01-26T14:10:00.000Z 100  5.875 //
2019-01-26T14:20:00.000Z 100  6.175 //
2019-01-26T14:30:00.000Z 100  6.275 //
2019-01-26T14:40:00.000Z 100  6.250 //
2019-01-26T14:50:00.000Z 100  6.575 //
2019-01-26T15:00:00.000Z 100  6.650 //
2019-01-26T15:10:00.000Z 100  6.700 //
2019-01-26T15:20:00.000Z 100  6.900 //
2019-01-26T15:30:00.000Z 100  7.075 //
2019-01-26T15:40:00.000Z 100  7.250 //
2019-01-26T15:50:00.000Z 100  7.425 //
2019-01-26T16:00:00.000Z 100  7.500 //
2019-01-26T16:10:00.000Z 100  7.750 //
2019-01-26T16:20:00.000Z 100  7.975 //
2019-01-26T16:30:00.000Z 100  8.150 //
2019-01-26T16:40:00.000Z  95  8.375 //
2019-01-26T16:50:00.000Z 100  8.475 //
2019-01-26T17:00:00.000Z 100  8.525 //
2019-01-26T17:10:00.000Z 100  8.525 //
2019-01-26T17:20:00.000Z 100  8.650 //
2019-01-26T17:30:00.000Z 100  8.700 //
2019-01-26T17:40:00.000Z  95  8.850 //
2019-01-26T17:50:00.000Z 100  8.850 //
2019-01-26T18:00:00.000Z 100  8.850 //
2019-01-26T18:10:00.000Z 100  8.800 //
2019-01-26T18:20:00.000Z  95  8.950 //
2019-01-26T18:30:00.000Z  95  9.150 //
2019-01-26T18:40:00.000Z  95  9.350 //
2019-01-26T18:50:00.000Z  95  9.425 //
2019-01-26T19:00:00.000Z  95  9.375 //
2019-01-26T19:10:00.000Z  95  9.275 //
2019-01-26T19:20:00.000Z 100  9.175 //
2019-01-26T19:30:00.000Z  95  9.125 //
2019-01-26T19:40:00.000Z  95  9.175 //
2019-01-26T19:50:00.000Z  95  9.275 //
2019-01-26T20:00:00.000Z  95  9.375 //
2019-01-26T20:10:00.000Z  95  9.425 //
2019-01-26T20:20:00.000Z  95  9.525 //
2019-01-26T20:30:00.000Z  95  9.425 //
2019-01-26T20:40:00.000Z  90  9.225 //
2019-01-26T20:50:00.000Z  95  9.262 //
2019-01-26T21:00:00.000Z  95  8.775 //
2019-01-26T21:10:00.000Z  95  8.225 //
2019-01-26T21:20:00.000Z  95  7.825 //
2019-01-26T21:30:00.000Z  95  7.375 //
2019-01-26T21:40:00.000Z  95  6.850 //
2019-01-26T21:50:00.000Z 100  6.650 //
2019-01-26T22:00:00.000Z 100  6.450 //
2019-01-26T22:10:00.000Z 100  6.050 //
2019-01-26T22:20:00.000Z  90  5.850 //
2019-01-26T22:30:00.000Z 100  5.800 //
2019-01-26T22:40:00.000Z 100  5.700 //
2019-01-26T22:50:00.000Z 100  5.700 //
2019-01-26T23:00:00.000Z  95  5.700 //
2019-01-26T23:10:00.000Z 100  5.650 //
2019-01-26T23:20:00.000Z 100  5.600 //
2019-01-26T23:30:00.000Z  95  5.600 //
2019-01-26T23:40:00.000Z 100  5.550 //
2019-01-26T23:50:00.000Z  90  5.650 //
2019-01-27T00:00:00.000Z 100  5.650 //
2019-01-27T00:10:00.000Z 100  5.650 //
2019-01-27T00:20:00.000Z  90  5.700 //
2019-01-27T00:30:00.000Z  95  5.650 //
2019-01-27T00:40:00.000Z  95  5.600 //
2019-01-27T00:50:00.000Z  95  5.550 //
2019-01-27T01:00:00.000Z  90  5.600 //
2019-01-27T01:10:00.000Z  90  5.650 //
2019-01-27T01:20:00.000Z  95  5.700 //
2019-01-27T01:30:00.000Z  80  5.800 //
2019-01-27T01:40:00.000Z  80  5.750 //
2019-01-27T01:50:00.000Z  80  5.800 //
2019-01-27T02:00:00.000Z  80  5.600 //
2019-01-27T02:10:00.000Z  80  5.650 //
2019-01-27T02:20:00.000Z  80  5.500 //
2019-01-27T02:30:00.000Z  80  5.500 //
2019-01-27T02:40:00.000Z  80  5.400 //
2019-01-27T02:50:00.000Z  80  5.400 //
2019-01-27T03:00:00.000Z  80  5.300 //
2019-01-27T03:10:00.000Z  80  5.050 //
2019-01-27T03:20:00.000Z  80  5.100 //
2019-01-27T03:30:00.000Z  80  4.950 //
2019-01-27T03:40:00.000Z  95  4.800 //
2019-01-27T03:50:00.000Z  90  4.650 //
2019-01-27T04:00:00.000Z  75  4.600 //
2019-01-27T04:10:00.000Z  90  4.550 //
2019-01-27T04:20:00.000Z  65  4.650 //
2019-01-27T04:30:00.000Z  75  4.600 //
2019-01-27T04:40:00.000Z  65  4.600 //
2019-01-27T04:50:00.000Z  65  4.450 //
2019-01-27T05:00:00.000Z  65  4.450 //
2019-01-27T05:10:00.000Z  80  4.500 //
2019-01-27T05:20:00.000Z  80  4.450 //
2019-01-27T05:30:00.000Z  80  4.500 //
2019-01-27T05:40:00.000Z  80  4.500 //
2019-01-27T05:50:00.000Z  80  4.300 //
2019-01-27T06:00:00.000Z  80  4.300 //
2019-01-27T06:10:00.000Z  80  4.400 //
2019-01-27T06:20:00.000Z  80  4.400 //
2019-01-27T06:30:00.000Z  80  4.350 //
2019-01-27T06:40:00.000Z  80  4.300 //
2019-01-27T06:50:00.000Z  80  4.100 //
2019-01-27T07:00:00.000Z  80  3.950 //
2019-01-27T07:10:00.000Z  80  3.750 //
2019-01-27T07:20:00.000Z  80  3.500 //
2019-01-27T07:30:00.000Z  80  3.300 //
2019-01-27T07:40:00.000Z  80  3.000 //
2019-01-27T07:50:00.000Z  80  2.800 //
2019-01-27T08:00:00.000Z  75  2.650 //
2019-01-27T08:10:00.000Z  95  2.700 //
2019-01-27T08:20:00.000Z 100  2.800 //
2019-01-27T08:30:00.000Z  70  3.000 //
2019-01-27T08:40:00.000Z  70  3.300 //
2019-01-27T08:50:00.000Z  70  3.600 //
2019-01-27T09:00:00.000Z  75  3.750 //
2019-01-27T09:10:00.000Z  80  3.950 //
2019-01-27T09:20:00.000Z  80  4.100 //
2019-01-27T09:30:00.000Z   0  4.300 //
2019-01-27T09:40:00.000Z  80  4.300 //
2019-01-27T09:50:00.000Z  80  4.500 //
2019-01-27T10:00:00.000Z  80  4.725 //
2019-01-27T10:10:00.000Z  75  4.600 //
2019-01-27T10:20:00.000Z  70  4.425 //
2019-01-27T10:30:00.000Z  90  4.350 //
2019-01-27T10:40:00.000Z 100  4.375 //
2019-01-27T10:50:00.000Z   0  4.250 //
2019-01-27T11:00:00.000Z  50  4.113 //
2019-01-27T11:10:00.000Z  95  4.175 //
2019-01-27T11:20:00.000Z  65  4.375 //
2019-01-27T11:30:00.000Z  90  4.275 //
2019-01-27T11:40:00.000Z  95  4.150 //
2019-01-27T11:50:00.000Z  95  4.200 //
2019-01-27T12:00:00.000Z 100  4.150 //
2019-01-27T12:10:00.000Z  95  4.156 //
2019-01-27T12:20:00.000Z 100  4.200 //
2019-01-27T12:30:00.000Z  80  4.200 //
2019-01-27T12:40:00.000Z  95  5.075 //
2019-01-27T12:50:00.000Z 100  5.225 //
2019-01-27T13:00:00.000Z 100  5.100 //
2019-01-27T13:10:00.000Z 100  5.150 //
2019-01-27T13:20:00.000Z  75  5.275 //
2019-01-27T13:30:00.000Z 100  5.200 //
2019-01-27T13:40:00.000Z  70  5.100 //
2019-01-27T13:50:00.000Z  70  5.150 //
2019-01-27T14:00:00.000Z 100  5.150 //
2019-01-27T14:10:00.000Z 100  5.250 //
2019-01-27T14:20:00.000Z 100  5.450 //
2019-01-27T14:30:00.000Z 100  5.700 //
2019-01-27T14:40:00.000Z 100  5.875 //
2019-01-27T14:50:00.000Z 100  6.050 //
2019-01-27T15:00:00.000Z 100  6.275 //
2019-01-27T15:10:00.000Z 100  6.625 //
2019-01-27T15:20:00.000Z 100  6.775 //
2019-01-27T15:30:00.000Z 100  6.950 //
2019-01-27T15:40:00.000Z 100  7.050 //
2019-01-27T15:50:00.000Z 100  7.200 //
2019-01-27T16:00:00.000Z 100  7.350 //
