DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
28,9,3.0,292.9,18.5,
28,10,2.75,292.9,18.5,
28,11,2.35,292.9,18.5,
28,12,3.65,292.9,18.5,
28,13,5.0,292.9,18.5,
28,14,5.225,292.9,18.5,
28,15,5.925,292.9,18.5,
28,16,4.975,292.9,18.5,
28,17,5.463,292.9,18.5,
28,18,5.275,292.9,18.5,
28,19,5.5,292.9,18.5,
28,20,6.05,292.9,18.5,
28,21,5.55,292.9,18.5,
28,22,4.775,292.9,18.5,
28,23,5.2,292.9,18.5,
28,24,5.35,292.9,18.5,
29,1,4.05,292.9,18.5,
29,2,2.65,292.9,18.5,
29,3,3.1,292.9,18.5,
29,4,2.95,292.9,18.5,
29,5,4.5,292.9,18.5,
29,6,3.1,292.9,18.5,
29,7,3.1,292.9,18.5,
29,8,3.2,292.9,18.5,
29,9,3.3,292.9,18.5,
29,10,3.35,292.9,18.5,
29,11,3.35,292.9,18.5,
29,12,3.35,292.9,18.5,
29,13,5.7,292.9,18.5,
29,14,4.825,292.9,18.5,
29,15,4.725,292.9,18.5,
29,16,5.35,292.9,18.5,
29,17,5.35,292.9,18.5,
29,18,5.7,292.9,18.5,
29,19,5.95,292.9,18.5,
29,20,5.25,292.9,18.5,
29,21,4.9,292.9,18.5,
29,22,5.75,292.9,18.5,
29,23,4.7,292.9,18.5,
29,24,4.5,292.9,18.5,
30,1,3.45,292.9,18.5,
30,2,3.75,292.9,18.5,
30,3,2.95,292.9,18.5,
30,4,2.75,292.9,18.5,
30,5,2.9,292.9,18.5,
30,6,3.1,292.9,18.5,
30,7,2.95,292.9,18.5,
30,8,2.9,292.9,18.5,
30,9,2.5,292.9,18.5,
30,10,3.05,292.9,18.5,
30,11,2.5,292.9,18.5,
30,12,3.4,292.9,18.5,
30,13,4.5,292.9,18.5,
30,14,5.725,292.9,18.5,
30,15,5.663,292.9,18.5,
30,16,4.925,292.9,18.5,
30,17,5.325,292.9,18.5,
30,18,5.363,292.9,18.5,
30,19,4.901,292.9,18.5,
30,20,5.25,292.9,18.5,
30,21,5.2,292.9,18.5,
30,22,4.75,292.9,18.5,
30,23,6.75,292.9,18.5,
30,24,3.9,292.9,18.5,
31,3,2.25,292.9,18.5,
31,4,2.9,292.9,18.5,
31,5,3.15,292.9,18.5,
31,6,3.1,292.9,18.5,
31,7,3.1,292.9,18.5,
31,8,3.3,292.9,18.5,
31,9,3.2,292.9,18.5,
31,10,3.05,292.9,18.5,
31,11,4.7,292.9,18.5,
31,12,3.4,292.9,18.5,
31,13,4.3,292.9,18.5,
31,14,4.75,292.9,18.5,
31,15,5.25,292.9,18.5,
31,16,5.125,292.9,18.5,
31,17,4.901,292.9,18.5,
31,18,5.975,292.9,18.5,
31,19,6.35,292.9,18.5,
31,20,6.963,292.9,18.5,
31,21,5.5,292.9,18.5,
31,22,5.35,292.9,18.5,
31,23,4.95,292.9,18.5,
31,24,4.85,292.9,18.5,
32,1,4.65,292.9,18.5,
32,2,4.2,292.9,18.5,
32,3,4.35,292.9,18.5,
32,4,4.05,292.9,18.5,
32,5,3.45,292.9,18.5,
32,6,2.3,292.9,18.5,
32,7,2.95,292.9,18.5,
32,8,3.0,292.9,18.5,
32,9,3.35,292.9,18.5,
32,10,3.65,292.9,18.5,
32,11,3.2,292.9,18.5,
32,12,3.55,292.9,18.5,
32,13,4.9,292.9,18.5,
32,14,4.925,292.9,18.5,
32,15,5.5,292.9,18.5,
32,16,5.525,292.9,18.5,
32,17,5.363,292.9,18.5,
32,18,6.512,292.9,18.5,
32,19,7.2,292.9,18.5,
32,20,7.851,292.9,18.5,
32,21,6.975,292.9,18.5,
32,22,5.6,292.9,18.5,
32,23,6.1,292.9,18.5,
32,24,4.45,292.9,18.5,
33,1,2.75,292.9,18.5,
33,2,3.4,292.9,18.5,
33,3,3.55,292.9,18.5,
33,4,3.4,292.9,18.5,
33,5,3.4,292.9,18.5,
33,6,3.75,292.9,18.5,
33,7,3.55,292.9,18.5,
33,8,3.6,292.9,18.5,
33,9,4.0,292.9,18.5,
33,10,2.45,292.9,18.5,
33,11,2.9,292.9,18.5,
33,12,3.5,292.9,18.5,
33,13,4.5,292.9,18.5,
33,14,5.8,292.9,18.5,
33,15,5.2,292.9,18.5,
33,16,6.35,292.9,18.5,
33,17,7.063,292.9,18.5,
33,18,6.512,292.9,18.5,
33,19,6.7,292.9,18.5,
33,20,7.413,292.9,18.5,
33,21,7.1,292.9,18.5,
33,22,7.3,292.9,18.5,
33,23,4.75,292.9,18.5,
33,24,3.65,292.9,18.5,
34,1,3.3,292.9,18.5,
34,2,3.35,292.9,18.5,
34,3,3.4,292.9,18.5,
34,4,3.05,292.9,18.5,
34,5,3.05,292.9,18.5,
34,6,3.0,292.9,18.5,
34,7,3.1,292.9,18.5,
34,8,3.05,292.9,18.5,
34,9,3.25,292.9,18.5,
34,10,2.75,292.9,18.5,
34,11,2.1,292.9,18.5,
34,12,3.45,292.9,18.5,
34,13,4.5,292.9,18.5,
34,14,5.475,292.9,18.5,
34,15,5.525,292.9,18.5,
34,16,6.012,292.9,18.5,
34,17,5.725,292.9,18.5,
34,18,6.262,292.9,18.5,
34,19,7.1,292.9,18.5,
34,20,5.425,292.9,18.5,
34,21,5.8,292.9,18.5,
34,22,5.525,292.9,18.5,
34,23,6.05,292.9,18.5,
34,24,3.95,292.9,18.5,
35,1,2.9,292.9,18.5,
35,2,2.7,292.9,18.5,
35,3,2.6,292.9,18.5,
35,4,2.6,292.9,18.5,
35,5,3.15,292.9,18.5,
35,6,3.15,292.9,18.5,
35,7,3.9,292.9,18.5,
35,8,3.3,292.9,18.5,
35,9,4.05,292.9,18.5,
35,10,3.2,292.9,18.5,
35,11,2.3,292.9,18.5,
35,12,4.05,292.9,18.5,
35,13,4.575,292.9,18.5,
35,14,5.35,292.9,18.5,
35,15,5.325,292.9,18.5,
35,16,5.502,292.9,18.5,
35,17,5.512,292.9,18.5,
35,18,5.275,292.9,18.5,
35,19,6.663,292.9,18.5,
35,20,7.5,292.9,18.5,
35,21,5.6,292.9,18.5,
35,22,5.7,292.9,18.5,
35,23,5.65,292.9,18.5,
35,24,4.45,292.9,18.5,
36,1,3.45,292.9,18.5,
36,2,2.85,292.9,18.5,
36,3,3.2,292.9,18.5,
36,4,3.15,292.9,18.5,
36,5,3.1,292.9,18.5,
36,6,3.1,292.9,18.5,
36,7,3.15,292.9,18.5,
36,8,3.3,292.9,18.5,
36,9,3.45,292.9,18.5,
36,10,4.05,292.9,18.5,
36,11,2.15,292.9,18.5,
36,12,3.8,292.9,18.5,
36,13,5.7,292.9,18.5,
36,14,4.575,292.9,18.5,
36,15,6.125,292.9,18.5,
36,16,5.65,292.9,18.5,
36,17,4.925,292.9,18.5,
36,18,4.85,292.9,18.5,
36,19,6.25,292.9,18.5,
36,20,6.85,292.9,18.5,
36,21,5.25,292.9,18.5,
36,22,5.675,292.9,18.5,
36,23,5.8,292.9,18.5,
36,24,4.9,292.9,18.5,
37,1,3.2,292.9,18.5,
37,2,5.6,292.9,18.5,
37,3,2.75,292.9,18.5,
37,4,3.05,292.9,18.5,
37,5,2.8,292.9,18.5,
37,6,4.3,292.9,18.5,
37,7,3.15,292.9,18.5,
37,8,2.85,292.9,18.5,
37,9,3.6,292.9,18.5,
37,10,2.9,292.9,18.5,
37,11,17.9,292.9,18.5,
37,12,3.3,292.9,18.5,
37,13,4.775,292.9,18.5,
37,14,5.1,292.9,18.5,
37,15,5.85,292.9,18.5,
37,16,5.5,292.9,18.5,
37,17,6.15,292.9,18.5,
37,18,4.95,292.9,18.5,
37,19,5.713,292.9,18.5,
37,20,5.775,292.9,18.5,
37,21,5.1,292.9,18.5,
37,22,4.85,292.9,18.5,
37,23,5.9,292.9,18.5,
37,24,6.75,292.9,18.5,
